run_id,run_name,created_at,state,cfg.data.norm_mode,cfg.data.n_windows,cfg.data.window_size_seconds,cfg.data.batch_size,cfg.loss.regularizer,cfg.loss.std_coeff,cfg.loss.cov_coeff,cfg.loss.use_projector,cfg.loss.pred_loss_type,cfg.model.encoder_depth,cfg.model.encoder_embed_dim,cfg.model.patch_size,cfg.model.predictor_depth,cfg.optim.lr,cfg.optim.epochs,cfg.optim.warmup_epochs,cfg.sanity_checks.enabled,cfg.logging.wandb_group,val/reg_position_in_movie_corr,val/reg_contrast_rms_corr,val/reg_luminance_mean_corr,val/reg_narrative_event_score_corr,val/reg_loss,sanity/embedding_variance_mean,sanity/embedding_variance_min,sanity/embedding_variance_max,sanity/embedding_variance_std,sanity/embedding_l2_mean,sanity/cosim_random_pairs_mean,sanity/cosim_random_pairs_max,sanity/loss_trend,sanity/loss_rolling_mean,sanity/pred_loss_short,sanity/pred_loss_long,sanity/grad_norm,sanity/linear_probe_acc,train_step/jepa_loss,train_step/vc_loss,train_step/pred_loss,train_step/reg_loss,train_step/cls_loss,val_corr_weighted
dt9wwj0b,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw1_ws4s,2026-04-04T23:01:35Z,finished,,1,4,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,-0.03652704134583473,-0.033054277300834656,,27.302458381652833,67098392.0,329409.53125,203816240.0,56964796.0,10085.5986328125,0.0669284537434578,0.944780170917511,140.75701049804684,2169.333949584961,122329248.0,134548784.0,0.9999999658922654,0.4757281541824341,2481.486572265625,0.13693834841251373,2481.349609375,11.252574920654297,0.7415969967842102,
18itdjja,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw2_ws1s,2026-04-04T23:01:35Z,finished,,2,1,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,-0.018490832298994064,0.0040724375285208225,,8.378088283538819,65923.390625,3870.54833984375,222628.578125,45432.97265625,991.283447265625,0.012041840702295303,0.9041540026664734,-95.38603393554672,1710.5301727294925,21936872.0,24418574.0,0.9999998534619152,0.3883495330810547,1549.1922607421875,0.1487804502248764,1549.04345703125,25.749801635742188,0.8190325498580933,
l1phfggy,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw1_ws4s,2026-04-04T23:01:02Z,finished,,1,4,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,0.06208270415663719,0.061063747853040695,,40.44988641738892,137665.09375,8665.9453125,733391.4375,149181.390625,1161.53759765625,0.036945492029190063,0.908986747264862,14.219741210937627,2017.639453125,31147216.0,20459166.0,0.9999991392500494,0.582524299621582,1745.127685546875,0.13975238800048828,1744.9879150390625,31.989240646362305,0.7886252999305725,
k03ciues,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw1_ws4s,2026-04-04T23:01:02Z,finished,,1,4,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,0.012167965061962605,0.06857741624116898,,29.676903343200685,58785.0078125,3115.03857421875,282373.875,53229.5625,985.6668701171876,0.03874509036540985,0.9625176787376404,-141.1926110839845,2108.1711041259764,16982910.0,18786346.0,0.08281101463046472,0.5145630836486816,2421.765380859375,0.1437152624130249,2421.62158203125,36.38640594482422,0.9454012513160706,
7cef4yad,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw1_ws2s,2026-04-04T23:01:00Z,finished,,1,2,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,-0.09025150537490843,-0.1811350584030151,,17.144679737091064,57802400.0,516134.1875,279903456.0,64174140.0,9659.75,0.011688899248838425,0.9242397546768188,9.21593750000011,1708.9940380859375,42596168.0,30192746.0,0.9999999755106296,0.49514564871788025,2645.18212890625,0.14181526005268097,2645.040283203125,16.71668815612793,0.7748304009437561,
52w4jf3x,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw1_ws2s,2026-04-04T23:01:00Z,finished,,1,2,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,0.012114183977246284,-0.020358337089419365,,5.7698883533477785,548719.875,12026.0751953125,2694768.75,617274.125,1939.99658203125,-0.03240961581468582,0.8850083351135254,28.334064941406268,1656.9624047851562,96084880.0,106631592.0,0.999999932621564,0.4660194218158722,2899.716796875,0.1491033285856247,2899.567626953125,102.95196533203124,0.6958256363868713,
qpwo95y9,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw1_ws2s,2026-04-04T23:00:57Z,finished,,1,2,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,-0.04279117286205292,-0.13958962261676788,,17.349954891204835,84577.2109375,10752.0537109375,227617.125,55499.703125,1129.43701171875,0.08878232538700104,0.8653746843338013,5.721186523437382,1627.7825354003903,14979096.0,22209774.0,0.9999999021541908,0.485436886548996,1499.795654296875,0.14835193753242493,1499.6473388671875,53.05636215209961,0.8871750831604004,
2fwoxntb,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw1_ws1s,2026-04-04T23:00:57Z,finished,,1,1,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,-0.05089651793241501,-0.08667447417974472,,19.651351356506343,262975920.0,353555.5,1244796288.0,289868000.0,19531.32421875,0.1347408890724182,0.8905227780342102,-49.03631225585923,1716.4613189697266,320255040.0,261483632.0,1.000000002853068,0.4466019570827484,1606.3592529296875,0.14900356531143188,1606.210205078125,21.821523666381836,0.804741382598877,
wnhqsb6r,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25,2026-04-04T23:00:56Z,finished,,1,1,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,0.03333235904574394,0.04511966183781624,,21.91404514312744,363791.0625,28582.369140625,1146164.25,258258.78125,2537.95849609375,0.10617828369140624,0.9499126076698304,-29.13225463867184,1648.4789031982425,9712012.0,16261791.0,0.9999999863125104,0.4563106894493103,2524.463134765625,0.1575613021850586,2524.3056640625,43.6295280456543,1.207775354385376,
46axpaq7,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25_nw1_ws1s,2026-04-04T23:00:56Z,finished,,1,1,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,sweep_phase1,,-0.08303859829902649,0.029580216854810715,,28.26082181930542,333059.46875,80858.0234375,1066836.5,232816.75,2365.16357421875,0.06523141264915466,0.9280062913894652,-71.58442871093757,1690.782481689453,10312723.0,14516122.0,0.9999999273775384,0.43689319491386414,1504.2205810546875,0.15501704812049866,1504.0655517578125,34.394351959228516,1.0836589336395264,
0bs5q328,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25,2026-04-04T18:45:27Z,finished,,4,2,64,vc,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,delta_test,,0.029532987624406815,0.016901813447475433,,0.923978853225708,1.727185606956482,0.002233096631243825,14.704096794128418,2.4486420154571533,23.430192947387695,0.9416776299476624,1.0,0.005869086682796482,0.17933415219187737,2.528489112854004,2.242365598678589,0.07944330777275967,0.4757281541824341,0.3555211126804352,0.103215754032135,0.25230535864830017,0.8489424586296082,0.6916775107383728,
y7kcnact,eeg_jepa_bs128_lr0.0005_std0.25_cov0.25,2026-04-04T11:01:46Z,finished,,4,2,128,,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,0.01906125433743,0.005549500696361065,,1.0851017236709597,0.5809047222137451,0.06826777756214142,3.542733907699585,0.5539037585258484,23.162914276123047,0.9646748304367064,0.9999980926513672,-0.0009806992113590152,0.0768883316218853,0.5885661840438843,0.7519087195396423,0.06461044048246929,0.485436886548996,0.17370785772800446,0.10803582519292831,0.06567203253507614,0.6804988980293274,0.6924838423728943,
mvya17iv,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25,2026-04-03T23:27:29Z,finished,,4,2,64,,0.25,0.25,,mse,2,64,50,2,0.0005,100,5,True,,,-0.03856649994850159,0.08283492922782898,,0.923286348581314,1.0354382991790771,0.016047481447458267,8.403764724731445,1.3859727382659912,19.25226593017578,0.8652175664901733,0.9999993443489076,-0.025582357347011753,1.4185190169513229,1.452728033065796,1.4177144765853882,0.3441031558802811,0.6407766938209534,1.5619561672210691,0.11795634031295776,1.4439997673034668,0.8698443174362183,0.6872786283493042,
4avqbzd7,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25,2026-04-03T21:55:20Z,finished,,4,2,64,,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,200,5,True,,,0.1717285513877869,0.25655320286750793,,0.9236432313919068,0.7172871828079224,0.1531820148229599,2.89507794380188,0.5787758827209473,13.107688903808594,0.8812501430511475,0.99999338388443,0.04190979465842243,0.3371334431320429,12.547460556030272,8.283517837524414,0.3265300848978633,0.6213592290878296,0.39829814434051514,0.10260054469108582,0.2956975996494293,0.5717413425445557,0.6873980760574341,
3i4b262d,eeg_jepa_bs64_lr0.001_std0.25_cov0.25,2026-04-03T21:08:54Z,finished,,4,2,64,,0.25,0.25,,smooth_l1,2,64,50,2,0.001,100,5,True,,,0.006572279613465071,0.10176906734704971,,0.9185191690921783,5.772214889526367,0.22043555974960327,44.00209045410156,7.367673397064209,22.56968688964844,0.750403642654419,0.9999995231628418,0.00534442551434039,0.3175521108135581,8.794692039489746,7.535096168518066,0.14395822213578213,0.6310679912567139,0.5413798689842224,0.10489937663078308,0.4364804923534394,0.8757801651954651,0.686259388923645,
5zzo35ta,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25,2026-04-03T11:33:38Z,finished,,4,2,64,,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,0.09930706769227982,0.25186067819595337,,0.7058733701705933,1.0123052597045898,0.06018902733922005,3.305605888366699,0.7607222199440002,16.19521713256836,0.876563549041748,0.9999969005584716,0.01437657654285432,0.15469251528382302,1.4254436492919922,1.5362086296081543,0.1217866651518764,0.5631067752838135,0.16647498309612274,0.10392697155475616,0.06254801154136658,0.5669905543327332,0.6950123906135559,
6px0c74s,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25,2026-04-02T19:16:18Z,finished,,4,2,64,,0.25,0.25,,smooth_l1,4,64,50,2,0.0005,100,5,True,,,0.12685617804527283,0.1615545153617859,,1.0072786509990692,0.10772331804037094,0.0028781509026885033,0.594795823097229,0.12584364414215088,14.34128189086914,0.968388020992279,0.9999921917915344,0.005717313662171347,0.16846287202090024,2.012726068496704,2.1781797409057617,0.20465769994594743,0.6116504669189453,0.1447504162788391,0.10068679600954056,0.04406362026929855,1.1040887832641602,0.6916536688804626,
td3cdx79,eeg_jepa_bs64_lr0.0005_std0.1_cov0.1,2026-04-02T18:04:22Z,finished,,4,2,64,,0.1,0.1,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,-0.03091785684227943,0.07960459589958191,,0.9227628111839294,1.7296278476715088,0.08764652907848358,14.575345993041992,2.15912127494812,13.256540298461914,0.775700569152832,0.9999983310699464,0.0013715647906064887,0.1909630123898387,2.446723222732544,2.2961678504943848,0.09201725810122896,0.6213592290878296,0.29004862904548645,0.044177938252687454,0.2458706945180893,0.8707948923110962,0.6855313777923584,
t8f8iuf3,eeg_jepa_bs64_lr0.0005_std0.25_cov0.25,2026-04-02T16:28:05Z,finished,,4,2,64,,0.25,0.25,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,0.019391899928450584,0.1125948503613472,,0.91768679022789,0.9839649200439452,0.033242352306842804,6.62436056137085,1.1403428316116333,14.290379524230955,0.8527873754501343,0.999999463558197,0.0009819123893976267,0.16853904243558646,2.1512465476989746,1.9661463499069216,0.11842102246394576,0.6407766938209534,0.3102922737598419,0.10440179705619812,0.2058904767036438,0.8772541284561157,0.6883714199066162,
f3qu8boe,eeg_jepa_bs64_lr0.001_std0.5_cov0.5,2026-04-02T15:15:18Z,finished,,4,2,64,,0.5,0.5,,smooth_l1,2,64,50,2,0.001,100,5,True,,,-0.001984085887670517,0.07819623500108719,,0.9205214083194732,3.0225677490234375,0.18998850882053375,17.15410804748535,3.1603267192840576,26.620954513549805,0.8316531777381897,0.9999997615814208,0.004815039485693007,0.2902228655666113,7.605380058288574,6.5942182540893555,0.19201019911625036,0.6019417643547058,0.6726289987564087,0.20782838761806488,0.464800626039505,0.8775298595428467,0.6883734464645386,
6urzjyny,eeg_jepa_bs64_lr0.0005_std0.5_cov0.5,2026-04-02T11:36:43Z,finished,,4,2,64,,0.5,0.5,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,0.05654933676123619,0.13793182373046875,,0.9161678552627563,1.0974422693252563,0.017041228711605072,7.352804660797119,1.3280912637710571,22.096508026123047,0.8941069841384888,0.9999997615814208,0.0006179244071245205,0.16066868554800748,2.1905150413513184,1.9336656332015991,0.26311313142224935,0.6116504669189453,0.4047282934188843,0.20580388605594635,0.19892439246177673,0.8800012469291687,0.6889645457267761,
0cat441w,eeg_jepa_bs64_lr0.0005_sigreg0.01,2026-04-02T03:48:40Z,finished,,4,2,64,sigreg,1.0,1.0,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,0.07415371388196945,0.10530867427587508,,0.6756002306938171,2.893345832824707,0.26168274879455566,12.722922325134276,2.3864293098449707,9.233102798461914,0.04804805666208267,0.9998618960380554,0.015149551630020144,0.12412751995027066,0.5514780879020691,0.5403178334236145,0.2590431476840343,0.485436886548996,0.1429927945137024,0.0019789435900747776,0.14101384580135343,0.6725684404373169,0.6919043660163879,
5vjyyi7z,eeg_jepa_bs64_lr0.0005_sigreg0.1,2026-04-02T02:55:26Z,finished,,4,2,64,sigreg,1.0,1.0,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,0.07392860949039459,0.1629872769117355,,0.6737905442714691,3.982481241226196,0.8321957588195801,11.937244415283203,2.3690693378448486,10.917465209960938,-0.002631835639476776,0.9887232780456544,0.022533060088753692,0.220578886680305,1.2074062824249268,1.1376042366027832,0.299135321278743,0.42718446254730225,0.2740388512611389,0.01371945720165968,0.26031938195228577,0.672911524772644,0.6904433965682983,
n1pcoark,eeg_jepa_bs64_lr0.0005_sigreg0.1,2026-04-02T01:36:58Z,finished,,4,2,64,sigreg,1.0,1.0,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,0.07392848283052444,0.16298730671405792,,0.6737905144691467,3.9824814796447754,0.8321961164474487,11.937244415283203,2.3690693378448486,10.917465209960938,-0.002631841227412224,0.9887231588363647,0.022533058971166583,0.22057888843119144,1.2074062824249268,1.1376042366027832,0.2991352654967662,0.42718446254730225,0.2740388512611389,0.01371945720165968,0.26031938195228577,0.672911524772644,0.6904250383377075,
v6fqtt6n,eeg_jepa_bs64_lr0.001_std0_cov0,2026-04-01T11:36:27Z,finished,,4,2,64,,0.0,0.0,,smooth_l1,2,64,50,2,0.001,100,5,True,,,0.045157067477703094,0.09436849504709244,,0.6762321591377258,0.8680092096328735,0.018813880160450935,3.295143365859986,0.7569864392280579,21.176433563232425,0.9078329801559448,1.0,0.01098297569900751,0.07054136736318468,0.311311274766922,0.3778195381164551,0.06254331070534754,0.49514564871788025,0.07162804901599884,0.0,0.07162804901599884,0.6715161204338074,0.6939085721969604,
dpw6f8vj,eeg_jepa_bs64_lr0.0005_std0_cov0,2026-04-01T10:41:40Z,finished,,4,2,64,,0.0,0.0,,smooth_l1,2,64,50,2,0.0005,100,5,True,,,0.04187516123056412,0.09557098150253296,,0.6760903000831604,0.8045355081558228,0.059028010815382,4.1174750328063965,0.7197766900062561,17.849485397338867,0.8848247528076172,0.9999999403953552,0.011744581069797267,0.07064861197955906,0.30664628744125366,0.34021174907684326,0.07465286076171153,0.4757281541824341,0.0661359652876854,0.0,0.0661359652876854,0.6721672415733337,0.6936205625534058,
3wqdh95m,eeg_jepa_bs64_lr0.0005_std0_cov0,2026-04-01T04:04:24Z,finished,,4,2,64,,0.0,0.0,,mse,2,64,50,2,0.0005,100,5,True,,,0.002552981721237302,0.08407696336507797,,0.6763063669204712,0.7568573355674744,0.008804394863545895,2.369476318359375,0.6087719202041626,23.889507293701172,0.9071662425994872,1.0,0.03003363750874996,0.23248273249715568,0.1830042153596878,0.21964673697948456,0.19992851843060944,0.4757281541824341,0.21028803288936615,0.0,0.21028803288936615,0.6725403070449829,0.6936443448066711,
bbjznfgl,eeg_jepa_bs64_lr0.0005_std1.0_cov1.0,2026-04-01T03:16:42Z,finished,,4,2,64,,1.0,1.0,,,2,64,50,2,0.0005,100,5,True,,,0.019610626623034477,0.09803155809640884,,0.9197368621826172,0.9821397066116332,0.007885998114943504,6.649355888366699,1.2031257152557373,22.948055267333984,0.9198183417320251,0.9999997615814208,0.2833154565095901,2.5304758855700493,1.895954966545105,1.6828911304473877,0.999999086177696,0.5728155374526978,2.899863004684448,0.41658928990364075,2.48327374458313,0.8805322647094727,0.6893473267555237,
9obn1e50,eeg_jepa_bs64_lr0.0005_std1.0_cov1.0,2026-03-31T18:51:34Z,finished,,4,2,64,,1.0,1.0,,,2,64,50,2,0.0005,100,5,True,,,0.017247136682271957,0.09878038614988328,,0.919242650270462,1.0704550743103027,0.04410085082054138,7.157107353210449,1.2735016345977783,22.60494613647461,0.9099451303482056,0.9999998807907104,-0.008165410757064784,2.114370123744011,1.97055983543396,1.8184088468551636,0.5222836907455738,0.6019417643547058,2.2294774055480957,0.42057058215141296,1.80890691280365,0.8789427876472473,0.688207745552063,
